,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_100,EMA_20,EMA_50,RSI,Buy_Signal,Sell_Signal
78,2025-03-24T04:00:00.000Z,220.71056863168138,221.1899357355996,218.29373979930335,220.44091796875,44299500,0,0,226.41009674072265,231.0749069213867,234.54982513427734,223.58345649350488,230.04646250526804,43.322662247437705,false,true
79,2025-03-25T04:00:00.000Z,220.48087718007702,223.80651793975238,219.79177838679217,223.45697021484375,34493600,0,0,225.24712219238282,230.81844543457032,234.45857040405272,223.57141018125145,229.78805104289847,47.18252346229778,false,true
80,2025-03-26T04:00:00.000Z,223.21727075576553,224.7253029108424,220.18125884970436,221.2398681640625,34466100,0,0,224.30685501098634,230.56652435302735,234.34245407104493,223.3493585605668,229.4528281849049,44.76889652762558,false,true
81,2025-03-27T04:00:00.000Z,221.1000540446544,224.69534536875565,220.271139232742,223.5568389892578,37094800,0,0,223.63523559570314,230.38328887939454,234.28508239746094,223.36911860139452,229.2216129223305,47.77554372903206,false,true
82,2025-03-28T04:00:00.000Z,221.3796909591809,223.51688772665744,217.39491092445158,217.6146240234375,39818600,0,0,222.43980331420897,229.98963012695313,234.21004180908204,222.82107149873192,228.7664368870798,41.53121367050114,false,true
83,2025-03-31T04:00:00.000Z,216.72579102857173,225.32451569687797,215.9468137615173,221.83909606933594,65299300,0,0,221.64584503173828,229.87219818115236,234.20714096069335,222.72755002926564,228.49477646285456,46.8497740341143,false,true
84,2025-04-01T04:00:00.000Z,219.5221267668628,223.3870536043053,218.61331487709137,222.897705078125,36412700,0,0,221.0096794128418,229.74162109375,234.22379470825194,222.74375527201417,228.27528346737498,48.123249568596215,false,true
85,2025-04-02T04:00:00.000Z,221.03016017035932,224.89508702876748,220.73055001137135,223.59678649902344,35905900,0,0,220.41795501708984,229.77147247314454,234.23308959960937,222.82499634125313,228.09181299802785,48.99240450295844,false,true
86,2025-04-03T04:00:00.000Z,205.27081771109022,207.2182761783418,200.9864426085102,202.9239044189453,103419000,0,0,218.81305999755858,229.36412322998046,234.04293014526368,220.92965425341427,227.10483619100503,31.94686802978451,false,true
87,2025-04-04T04:00:00.000Z,193.6360793511012,199.61824028069563,187.09465424061224,188.13330078125,125910900,0,0,216.28187942504883,228.6643536376953,233.6574314880371,217.80619201797006,225.57654068474014,25.193260098682174,false,true
88,2025-04-07T04:00:00.000Z,176.967935484531,193.89573468350994,174.39131242893686,181.2223663330078,160466300,0,0,213.98389358520507,227.84392333984374,233.20551681518555,214.32201814321175,223.83716129839772,22.7709776004055,false,true
89,2025-04-08T04:00:00.000Z,186.4554964395268,190.09072892121037,168.9884109270566,172.19419860839844,120859500,0,0,211.566064453125,226.70167022705078,232.6905548095703,210.3098448541819,221.8119470752605,20.05783839363488,false,true
90,2025-04-09T04:00:00.000Z,171.72480450043201,200.3472738997123,171.6648855169899,198.58958435058594,184395900,0,0,210.6607521057129,225.91972930908204,232.43954666137697,209.19362956812515,220.9012661840968,41.86653418435916,false,true
91,2025-04-10T04:00:00.000Z,188.82240088513313,194.52491452460524,182.76034285398336,190.17062377929688,121880000,0,0,209.69901351928712,224.94746215820314,232.0954704284668,207.38191473109387,219.69614295253604,38.279502310375754,false,true
92,2025-04-11T04:00:00.000Z,185.856281088865,199.27866665425725,185.81632494094944,197.89048767089844,87435900,0,0,208.93301696777343,224.1649072265625,231.797667388916,206.47796929678955,218.84101921600123,43.094114001236676,false,true
93,2025-04-14T04:00:00.000Z,211.1630921847052,212.6611277249045,200.8965565016436,202.25477600097656,101352900,0,0,208.35976867675782,223.50136108398436,231.57562973022462,206.07576041147402,218.1905783056081,45.67415615941572,false,true
94,2025-04-15T04:00:00.000Z,201.59564256833872,203.24347561495443,199.53834280484799,201.87527465820312,51343900,0,0,207.83295974731445,222.98964080810546,231.3196697998047,205.67571414925774,217.55076247629813,45.481055076512185,false,true
95,2025-04-16T04:00:00.000Z,198.10021911176236,200.4371508814261,192.11805840887246,194.0155792236328,59732400,0,0,206.78583297729492,222.22515686035158,230.98251907348632,204.56522510872202,216.62781411344852,41.5619477849563,false,true
96,2025-04-17T04:00:00.000Z,196.94174374665747,198.56961397436802,194.16538565496842,196.72203063964844,51334300,0,0,205.9309539794922,221.52138580322264,230.66525024414062,203.8182542069055,215.84719515369167,43.37149904026978,false,true
97,2025-04-21T04:00:00.000Z,193.01688474432112,193.54618940120912,189.56140949031536,192.9070281982422,46742500,0,0,204.6770980834961,220.7263510131836,230.31461975097656,202.77908982512804,214.9475807632819,41.42430318391751,false,true
98,2025-04-22T04:00:00.000Z,195.8631544964882,201.32599215129426,195.71335703344474,199.47842407226562,52976400,0,0,203.62897338867188,220.17427520751954,230.01623580932616,202.46474070580783,214.34094716755578,45.92757866666012,false,true
99,2025-04-23T04:00:00.000Z,205.7302222309065,207.7276030292648,202.5344160012944,204.33206176757812,52929200,0,0,202.6727279663086,219.71387939453126,229.73646041870117,202.6425808069288,213.94844185775273,49.043625523331414,false,true
100,2025-04-24T04:00:00.000Z,204.62166872266098,208.5565112075726,202.67422555441442,208.09710693359375,47311000,0,0,202.01558990478514,219.22951446533204,229.47248825073243,203.1620594856588,213.71897774307982,51.384049107252345,false,true
101,2025-04-25T04:00:00.000Z,206.0997277622984,209.47530610539675,205.92995222724628,209.00592041015625,38222300,0,0,201.28804397583008,218.67843719482423,229.21890106201172,203.7186176689443,213.5341519653181,51.95764950511601,false,true
102,2025-04-28T04:00:00.000Z,209.72497582911666,211.2230113707532,207.1883090170199,209.8647918701172,38743100,0,0,200.90055236816406,218.05145935058593,228.94996032714843,204.30396759286552,213.3902554909965,52.52769442561103,false,true
103,2025-04-29T04:00:00.000Z,208.41669143858087,211.96204522644123,208.09710321217068,210.9333953857422,36827600,0,0,200.3552673339844,217.38453399658204,228.6691600036621,204.9353416683776,213.2939080358885,53.270624468235944,false,true
104,2025-04-30T04:00:00.000Z,209.02590396975114,213.30029766677714,206.399343338795,212.22171020507812,52286500,0,0,199.82146759033202,216.74597137451173,228.37071640014648,205.6292815290157,213.25186106213124,54.201200321759266,false,true
105,2025-05-01T04:00:00.000Z,208.80618155790114,214.2790004444518,208.62640936955898,213.04063415527344,57365700,0,0,199.29365997314454,216.11579803466796,228.07687072753907,206.33512463627835,213.24357765401916,54.817145024840244,false,true
106,2025-05-02T04:00:00.000Z,205.82009105417706,206.71892151455646,201.89524528415058,205.08106994628906,101010600,0,0,199.40151824951172,215.30725830078126,227.70313018798828,206.21569085627937,212.92347931253957,48.05265011646442,false,true
107,2025-05-05T04:00:00.000Z,202.83402512431957,203.83271551835597,197.9504297070337,198.62953186035156,69018500,0,0,199.92632980346679,214.37528045654298,227.26686950683595,205.49319952333389,212.36293235363024,43.37996207513779,false,true
108,2025-05-06T04:00:00.000Z,197.9504203457911,200.38721199140494,196.7619763948813,198.25001525878906,51216500,0,0,200.77771224975587,213.4047528076172,226.7878076171875,204.8033724505201,211.80948462442078,43.11436478983107,false,true
109,2025-05-07T04:00:00.000Z,198.90915494694545,199.1788056079939,192.99690991055434,195.99298095703125,68536700,0,0,201.9676513671875,212.390283203125,226.27599990844726,203.9642875463783,211.1892295786408,41.48752763403211,false,true
110,2025-05-08T04:00:00.000Z,197.46106353953903,199.78801395815432,194.42503624466005,197.2313690185547,50478900,0,0,201.89974060058594,211.53400634765626,225.78934524536132,203.3230572103951,210.6418624978531,42.76366431912831,false,true
111,2025-05-09T04:00:00.000Z,198.739389980464,200.2773664943336,197.28129528859796,198.27000427246094,36453900,0,0,202.30470962524413,210.75962188720703,225.29841232299805,202.84181407344897,210.15669158705342,43.869370266114956,false,true
112,2025-05-12T04:00:00.000Z,210.97000122070312,211.27000427246094,206.75,210.7899932861328,63775800,0.26,0,202.94968490600587,210.14495635986327,224.93098342895507,203.598783522276,210.18152694780164,55.12350944422782,false,true
113,2025-05-13T04:00:00.000Z,210.42999267578125,213.39999389648438,209,212.92999267578125,51909300,0,0,203.4834457397461,209.64919097900392,224.5559245300293,204.48747010832412,210.28930991752634,56.72080728095924,false,true
114,2025-05-14T04:00:00.000Z,212.42999267578125,213.94000244140625,210.5800018310547,212.3300018310547,49325800,0,0,204.00618209838868,209.18337066650392,224.15052459716796,205.2343778914413,210.3693370513902,56.11771653418711,false,true
115,2025-05-15T04:00:00.000Z,210.9499969482422,212.9600067138672,209.5399932861328,211.4499969482422,45029500,0,0,204.87790298461914,208.7037451171875,223.79049377441407,205.82634161113663,210.4117158708746,55.19081791790814,false,true
116,2025-05-16T04:00:00.000Z,212.36000061035156,212.57000732421875,209.77000427246094,211.25999450683594,54737900,0,0,205.60480117797852,208.22850891113282,223.41120483398439,206.343832363108,210.44498169973582,54.97966692392802,false,true
117,2025-05-19T04:00:00.000Z,207.91000366210938,209.47999572753906,204.25999450683594,208.77999877929688,46140500,0,0,206.39844970703126,207.62897064208985,222.96022888183595,206.57584821226885,210.37968825187548,52.17387274967973,false,true
118,2025-05-20T04:00:00.000Z,207.6699981689453,208.47000122070312,205.02999877929688,206.86000061035156,42496600,0,0,206.76752853393555,207.22252899169922,222.48227172851563,206.6029103454196,210.2416612855412,50.04453323787911,false,true
119,2025-05-21T04:00:00.000Z,205.1699981689453,207.0399932861328,200.7100067138672,202.08999633789062,59211800,0,0,206.65542526245116,206.85331329345703,221.92738494873046,206.1731090113692,209.92198815033922,45.11797036337697,false,true
120,2025-05-22T04:00:00.000Z,200.7100067138672,202.75,199.6999969482422,201.36000061035156,46742400,0,0,206.31856994628907,206.5465966796875,221.3570182800293,205.71471773508182,209.5862239330848,44.39763708776603,false,true
121,2025-05-23T04:00:00.000Z,193.6699981689453,197.6999969482422,193.4600067138672,195.27000427246094,78432900,0,0,205.63177413940429,206.26388885498048,220.7599690246582,204.7199831195941,209.0248035542368,38.82818570383615,false,true
122,2025-05-27T04:00:00.000Z,198.3000030517578,200.74000549316406,197.42999267578125,200.2100067138672,56288500,0,0,205.1490348815918,206.00388061523438,220.24613830566406,204.29046155714394,208.67912524677132,44.86959875207068,false,true
123,2025-05-28T04:00:00.000Z,200.58999633789062,202.72999572753906,199.89999389648438,200.4199981689453,45339700,0,0,204.62336502075195,205.7378857421875,219.7521646118164,203.92184599636312,208.355237910386,45.11772824635666,false,true
124,2025-05-29T04:00:00.000Z,203.5800018310547,203.80999755859375,198.50999450683594,199.9499969482422,51396800,0,0,204.00977935791016,205.48865661621093,219.31903259277342,203.54357465844683,208.0256206177529,44.63352194057449,false,true
